ExhibitionID,Nationality,Gender,ExhibitionRole
3079.0,0,1,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,15,1,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,0,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,0,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,36,1,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,0,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,0,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,0,1,1
3079.0,0,0,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3080.0,25,1,3
3080.0,25,1,3
3080.0,40,2,3
3080.0,40,2,3
3080.0,40,2,5
3080.0,40,2,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,0,1,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,25,0,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,19,1,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,25,1,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,40,2,1
3080.0,25,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3081.0,0,1,1
3082.0,4,1,1
3083.0,40,2,6
2629.0,15,1,1
2629.0,15,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,15,1,1
2629.0,15,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,22,1,1
2629.0,36,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,15,1,1
2629.0,17,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,5,1,1
2629.0,15,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,36,1,1
2629.0,15,1,1
2629.0,38,1,1
2629.0,10,1,1
2629.0,36,1,1
2629.0,36,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,5,0,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,17,1,1
2629.0,1,2,1
2629.0,1,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,15,1,1
2629.0,17,1,1
2629.0,0,1,1
2629.0,0,0,1
2629.0,15,1,1
2629.0,33,1,1
2629.0,40,2,1
2629.0,15,1,1
2629.0,36,1,1
2629.0,22,1,1
2629.0,10,1,1
2629.0,5,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,5,1,1
2629.0,17,1,1
2629.0,15,1,1
2629.0,36,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,15,1,1
2629.0,15,1,1
2629.0,15,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,15,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,2,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,0,1,1
2629.0,0,1,1
3084.0,40,2,6
3085.0,40,2,6
3086.0,40,2,6
3087.0,0,1,5
3087.0,0,1,1
3088.0,0,0,3
3088.0,40,2,5
3088.0,0,1,1
3089.0,40,2,6
2528.0,0,2,3
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,0,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,0,1,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,0,1,1
2528.0,0,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,1,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,1,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,27,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,1,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,1,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,40,2,1
2528.0,0,2,1
2528.0,40,2,1
2528.0,0,1,1
2528.0,0,2,1
2528.0,0,1,1
2528.0,40,2,1
3090.0,40,2,1
3090.0,0,0,1
3090.0,0,1,1
3090.0,40,2,1
3090.0,0,2,1
3090.0,40,2,1
3090.0,0,1,1
3090.0,0,1,1
3090.0,0,1,1
3090.0,0,0,1
3090.0,40,2,1
3090.0,0,1,1
3090.0,0,1,1
3090.0,0,0,1
3090.0,40,2,1
3090.0,40,2,1
3090.0,0,1,1
3090.0,0,2,1
3090.0,40,2,1
3090.0,40,2,1
3090.0,0,0,1
3090.0,40,2,1
3090.0,40,2,1
3090.0,0,1,1
3090.0,40,2,1
3090.0,0,0,1
3090.0,40,2,1
3090.0,0,2,1
3090.0,0,1,1
3090.0,40,2,1
3090.0,40,2,1
3090.0,40,2,1
3090.0,0,0,1
3090.0,0,2,1
3090.0,40,2,1
3091.0,40,2,1
2668.0,0,1,1
2668.0,15,1,1
2668.0,0,0,1
2668.0,17,1,1
2668.0,0,1,1
2668.0,0,1,1
2668.0,15,1,1
2668.0,0,1,1
2668.0,0,1,1
2668.0,36,1,1
2668.0,15,1,1
2668.0,0,1,1
2668.0,40,2,1
2668.0,15,1,1
2668.0,0,1,1
2668.0,36,1,1
2668.0,15,1,1
2668.0,10,1,1
2668.0,36,1,1
2668.0,0,1,1
2668.0,40,2,1
2668.0,0,1,1
2668.0,0,1,1
2668.0,15,1,1
2668.0,17,1,1
2668.0,15,1,1
2668.0,22,1,1
2668.0,36,1,1
2668.0,30,1,1
2668.0,40,2,1
2668.0,15,1,1
2668.0,0,1,1
3092.0,0,1,3
3092.0,0,1,3
3092.0,0,0,1
3092.0,0,1,1
3092.0,15,1,1
3092.0,0,0,1
3092.0,0,1,1
3092.0,15,1,1
3092.0,0,1,1
3092.0,5,1,1
3092.0,0,1,1
3092.0,0,1,1
3092.0,5,1,1
3092.0,0,0,1
3092.0,15,1,1
3092.0,0,0,1
3092.0,0,1,1
3092.0,0,0,1
3092.0,0,1,1
3092.0,0,0,1
3092.0,0,1,1
3092.0,40,2,1
3092.0,0,1,1
3092.0,0,1,1
3092.0,0,1,1
3092.0,0,1,1
3092.0,0,1,1
3092.0,40,2,1
3092.0,0,1,1
3092.0,0,1,1
3092.0,0,1,1
3092.0,0,1,1
3093.0,0,1,1
3093.0,40,2,1
3093.0,0,0,1
3093.0,40,2,1
3093.0,40,2,1
3093.0,40,2,1
3094.0,0,1,5
3094.0,40,2,5
3094.0,40,1,5
3094.0,6,1,1
3095.0,40,2,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,3,1,1
3096.0,0,0,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,0,1
3096.0,27,1,1
3096.0,0,1,1
3096.0,0,1,1
3096.0,0,1,1
3097.0,40,2,6
2727.0,15,1,1
2727.0,15,1,1
2727.0,0,1,1
2727.0,15,1,1
2727.0,0,1,1
2727.0,0,1,1
2727.0,44,3,6
